DHH	CS	1531.9615384615386	1.5319615384615386
DHH	EDTA	497.01821720092977	0.4970182172009298
DHH	curated_lib	2774.0	2.774
DTA	CS	911.2424242424242	0.9112424242424242
DTA	EDTA	348.5110070257611	0.34851100702576115
DTA	curated_lib	1572.8333333333333	1.5728333333333335
DTB	curated_lib	79.0	0.079
DTC	CS	6473.95364170713	6.47395364170713
DTC	EDTA	1087.8395479671606	1.0878395479671605
DTC	curated_lib	5142.34375	5.14234375
DTH	CS	1524.8403990024938	1.524840399002494
DTH	EDTA	445.08620511228395	0.44508620511228403
DTH	curated_lib	826.2978723404256	0.8262978723404255
DTM	CS	1393.0565947242205	1.3930565947242206
DTM	EDTA	411.6534139100933	0.4116534139100933
DTM	curated_lib	1363.44	1.36344
DTT	CS	346.2284297520661	0.3462284297520661
DTT	EDTA	286.2220478619066	0.28622204786190664
DTT	curated_lib	121.51526717557252	0.12151526717557252
DTX	CS	772.2109070673345	0.7722109070673344
DTX	EDTA	270.78833693304534	0.2707883369330454
DTX	curated_lib	359.4	0.35940000000000005
DXX	CS	1328.8176470588235	1.3288176470588235
DXX	EDTA	249.57462686567163	0.24957462686567164
DXX	curated_lib	291.6	0.29159999999999997
RIJ	EDTA	104.38709677419355	0.10438709677419354
RIL	EDTA	169.3846153846154	0.16938461538461538
RIL	curated_lib	1272.4	1.2724
RIR	EDTA	353.2	0.3532
RIX	CS	2422.331878999418	2.4223318789994184
RIX	EDTA	834.5819437827537	0.8345819437827536
RIX	curated_lib	2418.1290322580644	2.4181290322580646
RLC	CS	14400.435380577428	14.400435380577427
RLC	EDTA	3087.471590123593	3.0874715901235934
RLC	curated_lib	6124.393939393939	6.12439393939394
RLG	CS	13243.594061733786	13.243594061733786
RLG	EDTA	2716.7760830749826	2.7167760830749828
RLG	curated_lib	8054.412121212121	8.054412121212122
RLX	CS	7169.832028898254	7.169832028898254
RLX	EDTA	1527.5364438684194	1.5275364438684194
RLX	curated_lib	7690.096153846154	7.690096153846154
RST	curated_lib	181.0	0.181
RSX	EDTA	338.89933628318585	0.33889933628318586
RSX	curated_lib	389.6666666666667	0.38966666666666666
SIX	CS	397.4761904761905	0.3974761904761904
XXX	CS	1716.3515974917887	1.7163515974917884
XXX	EDTA	388.7389722953103	0.3887389722953103
XXX	curated_lib	756.7166666666667	0.7567166666666666
